"","imID","klass","H3label","H2label","H1label","H3class","H2class","H1class","label","x","y","width","height","image"
"99e9f0db-8092-4c77-bf50-5c4b576664fb","99e9f0db-8092-4c77-bf50-5c4b576664fb",747,"Perching Birds","Wood-Warblers","Yellow-rumped Warbler",22,207,691,"Yellow-rumped Warbler (Breeding Myrtle)",63,210,490,702,"0747/99e9f0db80924c77bf505c4b576664fb.jpg"
"99f6563c-8a8d-4c1c-a41d-667b618c3fd5","99f6563c-8a8d-4c1c-a41d-667b618c3fd5",874,"Perching Birds","Wood-Warblers","Blackburnian Warbler",22,207,564,"Blackburnian Warbler",262,129,721,412,"0874/99f6563c8a8d4c1ca41d667b618c3fd5.jpg"
"9a7a2119-24a3-431f-95e6-62f596bf88e2","9a7a2119-24a3-431f-95e6-62f596bf88e2",756,"Perching Birds","Wood-Warblers","Common Yellowthroat",22,207,391,"Common Yellowthroat (Adult Male)",21,366,388,374,"0756/9a7a211924a3431f95e662f596bf88e2.jpg"
"9ac18ff1-d3d9-4bfe-aa2e-ed5b28399f6c","9ac18ff1-d3d9-4bfe-aa2e-ed5b28399f6c",886,"Perching Birds","Wood-Warblers","Yellow-breasted Chat",22,207,745,"Yellow-breasted Chat",259,144,733,443,"0886/9ac18ff1d3d94bfeaa2eed5b28399f6c.jpg"
"9b0bffbe-9237-404d-a0ba-a1982e0814c7","9b0bffbe-9237-404d-a0ba-a1982e0814c7",886,"Perching Birds","Wood-Warblers","Yellow-breasted Chat",22,207,745,"Yellow-breasted Chat",6,376,602,646,"0886/9b0bffbe9237404da0baa1982e0814c7.jpg"
"9b1b7885-1502-448f-9b20-ddc19aa5456f","9b1b7885-1502-448f-9b20-ddc19aa5456f",884,"Perching Birds","Wood-Warblers","Canada Warbler",22,207,736,"Canada Warbler",352,155,450,403,"0884/9b1b78851502448f9b20ddc19aa5456f.jpg"
"9b2490c5-a282-400a-9736-e1a0ecbf1cb7","9b2490c5-a282-400a-9736-e1a0ecbf1cb7",864,"Perching Birds","Wood-Warblers","Black-and-white Warbler",22,207,272,"Black-and-white Warbler",286,148,678,388,"0864/9b2490c5a282400a9736e1a0ecbf1cb7.jpg"
"9b38d691-1802-4959-ab3f-fc902f0e4ea6","9b38d691-1802-4959-ab3f-fc902f0e4ea6",866,"Perching Birds","Wood-Warblers","Tennessee Warbler",22,207,283,"Tennessee Warbler",297,103,638,396,"0866/9b38d69118024959ab3ffc902f0e4ea6.jpg"
"9b650d5c-5652-4bbf-b97c-d48f1884130f","9b650d5c-5652-4bbf-b97c-d48f1884130f",747,"Perching Birds","Wood-Warblers","Yellow-rumped Warbler",22,207,691,"Yellow-rumped Warbler (Breeding Myrtle)",221,157,358,514,"0747/9b650d5c56524bbfb97cd48f1884130f.jpg"
"9b938156-007c-4d8e-b5dc-72cc8c9b4fec","9b938156-007c-4d8e-b5dc-72cc8c9b4fec",964,"Perching Birds","Wood-Warblers","American Redstart",22,207,412,"American Redstart (Female/juvenile)",30,48,610,446,"0964/9b938156007c4d8eb5dc72cc8c9b4fec.jpg"
"9babd603-879c-4066-aa44-8a0522edf27b","9babd603-879c-4066-aa44-8a0522edf27b",759,"Perching Birds","Wood-Warblers","Bay-breasted Warbler",22,207,443,"Bay-breasted Warbler (Breeding male)",72,162,481,431,"0759/9babd603879c4066aa448a0522edf27b.jpg"
"9be61b1d-099b-432a-ae0e-2aa69e157c0e","9be61b1d-099b-432a-ae0e-2aa69e157c0e",958,"Perching Birds","Wood-Warblers","Yellow-rumped Warbler",22,207,691,"Yellow-rumped Warbler (Breeding Audubon's)",351,151,518,832,"0958/9be61b1d099b432aae0e2aa69e157c0e.jpg"
"9c88729f-e525-47a9-816a-b7aa7ec30ea1","9c88729f-e525-47a9-816a-b7aa7ec30ea1",881,"Perching Birds","Wood-Warblers","Townsend's Warbler",22,207,721,"Townsend's Warbler",133,219,553,511,"0881/9c88729fe52547a9816ab7aa7ec30ea1.jpg"
"9d2fc24d-1a4d-4277-b6db-07da74fe0a75","9d2fc24d-1a4d-4277-b6db-07da74fe0a75",747,"Perching Birds","Wood-Warblers","Yellow-rumped Warbler",22,207,691,"Yellow-rumped Warbler (Breeding Myrtle)",186,133,614,393,"0747/9d2fc24d1a4d4277b6db07da74fe0a75.jpg"
"9d85fced-b2f3-4a57-8401-86084b87934e","9d85fced-b2f3-4a57-8401-86084b87934e",747,"Perching Birds","Wood-Warblers","Yellow-rumped Warbler",22,207,691,"Yellow-rumped Warbler (Breeding Myrtle)",75,108,712,451,"0747/9d85fcedb2f34a57840186084b87934e.jpg"
"9daf8012-19c4-498f-8f51-81ec001a83be","9daf8012-19c4-498f-8f51-81ec001a83be",760,"Perching Birds","Wood-Warblers","Chestnut-sided Warbler",22,207,577,"Chestnut-sided Warbler (Breeding male)",0,168,875,513,"0760/9daf801219c4498f8f5181ec001a83be.jpg"
"9ddd6958-7349-45d6-b5bc-4a5911960c35","9ddd6958-7349-45d6-b5bc-4a5911960c35",760,"Perching Birds","Wood-Warblers","Chestnut-sided Warbler",22,207,577,"Chestnut-sided Warbler (Breeding male)",234,178,763,383,"0760/9ddd6958734945d6b5bc4a5911960c35.jpg"
"9ea207b8-7f84-415e-abed-ef39c36f3b46","9ea207b8-7f84-415e-abed-ef39c36f3b46",1009,"Perching Birds","Wood-Warblers","Yellow-rumped Warbler",22,207,691,"Yellow-rumped Warbler (Winter/juvenile Audubon's)",379,81,601,629,"1009/9ea207b87f84415eabedef39c36f3b46.jpg"
"9f035fb9-32f1-4c5c-8d5d-6fa1f2350fa4","9f035fb9-32f1-4c5c-8d5d-6fa1f2350fa4",958,"Perching Birds","Wood-Warblers","Yellow-rumped Warbler",22,207,691,"Yellow-rumped Warbler (Breeding Audubon's)",234,172,382,351,"0958/9f035fb932f14c5c8d5d6fa1f2350fa4.jpg"
"9f0361cd-b423-497a-b931-65d4515ab31f","9f0361cd-b423-497a-b931-65d4515ab31f",964,"Perching Birds","Wood-Warblers","American Redstart",22,207,412,"American Redstart (Female/juvenile)",240,84,743,441,"0964/9f0361cdb423497ab93165d4515ab31f.jpg"
"9f186bd5-d48b-4cc2-9206-be67c392faa9","9f186bd5-d48b-4cc2-9206-be67c392faa9",886,"Perching Birds","Wood-Warblers","Yellow-breasted Chat",22,207,745,"Yellow-breasted Chat",380,107,357,458,"0886/9f186bd5d48b4cc29206be67c392faa9.jpg"
"9f748de0-5324-4368-9183-98aa2f023aee","9f748de0-5324-4368-9183-98aa2f023aee",963,"Perching Birds","Wood-Warblers","Common Yellowthroat",22,207,391,"Common Yellowthroat (Female/immature male)",153,247,520,378,"0963/9f748de053244368918398aa2f023aee.jpg"
"9fb5b2fe-3f00-4fe6-973c-1ce10d5f4cd5","9fb5b2fe-3f00-4fe6-973c-1ce10d5f4cd5",758,"Perching Birds","Wood-Warblers","Magnolia Warbler",22,207,430,"Magnolia Warbler (Breeding male)",325,147,582,416,"0758/9fb5b2fe3f004fe6973c1ce10d5f4cd5.jpg"
"a0260e74-59bd-4c26-904a-605ba298be0a","a0260e74-59bd-4c26-904a-605ba298be0a",798,"Perching Birds","Wood-Warblers","Yellow-rumped Warbler",22,207,691,"Yellow-rumped Warbler (Winter/juvenile Myrtle)",202,157,493,461,"0798/a0260e7459bd4c26904a605ba298be0a.jpg"
"a03e1593-872b-4598-b619-85fe9cf6b39f","a03e1593-872b-4598-b619-85fe9cf6b39f",964,"Perching Birds","Wood-Warblers","American Redstart",22,207,412,"American Redstart (Female/juvenile)",90,143,550,461,"0964/a03e1593872b4598b61985fe9cf6b39f.jpg"
"a04d37f0-99dd-478a-b6c6-58b215138f84","a04d37f0-99dd-478a-b6c6-58b215138f84",866,"Perching Birds","Wood-Warblers","Tennessee Warbler",22,207,283,"Tennessee Warbler",147,155,679,378,"0866/a04d37f099dd478ab6c658b215138f84.jpg"
"a081da15-67c7-4860-81af-fca7b28fdaba","a081da15-67c7-4860-81af-fca7b28fdaba",876,"Perching Birds","Wood-Warblers","Palm Warbler",22,207,598,"Palm Warbler",278,250,425,748,"0876/a081da1567c7486081affca7b28fdaba.jpg"
"a085b443-b5d7-4cb2-9ad4-b9dab0fc23f1","a085b443-b5d7-4cb2-9ad4-b9dab0fc23f1",758,"Perching Birds","Wood-Warblers","Magnolia Warbler",22,207,430,"Magnolia Warbler (Breeding male)",76,220,656,382,"0758/a085b443b5d74cb29ad4b9dab0fc23f1.jpg"
"a0a3a7ba-7798-46a3-b4ca-05e1f6e581d0","a0a3a7ba-7798-46a3-b4ca-05e1f6e581d0",862,"Perching Birds","Wood-Warblers","Northern Waterthrush",22,207,260,"Northern Waterthrush",272,194,617,444,"0862/a0a3a7ba779846a3b4ca05e1f6e581d0.jpg"
"a1430b7f-f203-4812-a861-026549f9b49c","a1430b7f-f203-4812-a861-026549f9b49c",873,"Perching Birds","Wood-Warblers","Northern Parula",22,207,423,"Northern Parula",169,144,415,528,"0873/a1430b7ff2034812a861026549f9b49c.jpg"
"a152865f-4dbc-46b5-9b73-dd4f4801fd4a","a152865f-4dbc-46b5-9b73-dd4f4801fd4a",884,"Perching Birds","Wood-Warblers","Canada Warbler",22,207,736,"Canada Warbler",219,51,624,765,"0884/a152865f4dbc46b59b73dd4f4801fd4a.jpg"
"a15b02be-11bb-43e3-b0e0-ecc3bd7dfc49","a15b02be-11bb-43e3-b0e0-ecc3bd7dfc49",866,"Perching Birds","Wood-Warblers","Tennessee Warbler",22,207,283,"Tennessee Warbler",50,170,653,424,"0866/a15b02be11bb43e3b0e0ecc3bd7dfc49.jpg"
"a234d5d1-09ea-4594-9a0f-d569da31dbdb","a234d5d1-09ea-4594-9a0f-d569da31dbdb",873,"Perching Birds","Wood-Warblers","Northern Parula",22,207,423,"Northern Parula",117,96,607,442,"0873/a234d5d109ea45949a0fd569da31dbdb.jpg"
"a24659cd-f862-42cc-b43a-7ba8eae0c2c0","a24659cd-f862-42cc-b43a-7ba8eae0c2c0",760,"Perching Birds","Wood-Warblers","Chestnut-sided Warbler",22,207,577,"Chestnut-sided Warbler (Breeding male)",162,114,622,496,"0760/a24659cdf86242ccb43a7ba8eae0c2c0.jpg"
"a248adb3-c70b-4652-b7a3-776d2a1e904b","a248adb3-c70b-4652-b7a3-776d2a1e904b",864,"Perching Birds","Wood-Warblers","Black-and-white Warbler",22,207,272,"Black-and-white Warbler",128,114,742,418,"0864/a248adb3c70b4652b7a3776d2a1e904b.jpg"
"a26e0e73-a9ac-41c3-8e55-5c259f471be3","a26e0e73-a9ac-41c3-8e55-5c259f471be3",860,"Perching Birds","Wood-Warblers","Ovenbird",22,207,251,"Ovenbird",153,118,673,434,"0860/a26e0e73a9ac41c38e555c259f471be3.jpg"
"a303e14f-470e-4b55-9c87-8f90b2adf06b","a303e14f-470e-4b55-9c87-8f90b2adf06b",798,"Perching Birds","Wood-Warblers","Yellow-rumped Warbler",22,207,691,"Yellow-rumped Warbler (Winter/juvenile Myrtle)",292,127,655,387,"0798/a303e14f470e4b559c878f90b2adf06b.jpg"
"a32b3b59-c434-40f8-a3b5-60856f9c885d","a32b3b59-c434-40f8-a3b5-60856f9c885d",875,"Perching Birds","Wood-Warblers","Yellow Warbler",22,207,573,"Yellow Warbler",49,208,556,351,"0875/a32b3b59c43440f8a3b560856f9c885d.jpg"
"a3620c04-efdc-4b42-940c-806958d1351e","a3620c04-efdc-4b42-940c-806958d1351e",757,"Perching Birds","Wood-Warblers","American Redstart",22,207,412,"American Redstart (Adult Male)",45,115,500,655,"0757/a3620c04efdc4b42940c806958d1351e.jpg"
"a3bc679d-619f-4db6-bb68-116dcb757d9c","a3bc679d-619f-4db6-bb68-116dcb757d9c",874,"Perching Birds","Wood-Warblers","Blackburnian Warbler",22,207,564,"Blackburnian Warbler",141,120,480,395,"0874/a3bc679d619f4db6bb68116dcb757d9c.jpg"
"a416b0d1-f903-4935-b89f-99c29683752b","a416b0d1-f903-4935-b89f-99c29683752b",884,"Perching Birds","Wood-Warblers","Canada Warbler",22,207,736,"Canada Warbler",39,329,538,387,"0884/a416b0d1f9034935b89f99c29683752b.jpg"
"a44b9850-605e-4d7a-abae-e23a40dab1e2","a44b9850-605e-4d7a-abae-e23a40dab1e2",1009,"Perching Birds","Wood-Warblers","Yellow-rumped Warbler",22,207,691,"Yellow-rumped Warbler (Winter/juvenile Audubon's)",82,320,556,383,"1009/a44b9850605e4d7aabaee23a40dab1e2.jpg"
"a4935837-7d3c-4df6-88c1-36a94d4991ca","a4935837-7d3c-4df6-88c1-36a94d4991ca",875,"Perching Birds","Wood-Warblers","Yellow Warbler",22,207,573,"Yellow Warbler",324,153,404,521,"0875/a49358377d3c4df688c136a94d4991ca.jpg"
"a498eef3-9fa4-4ab2-9778-4ae82ac40dc5","a498eef3-9fa4-4ab2-9778-4ae82ac40dc5",867,"Perching Birds","Wood-Warblers","Orange-crowned Warbler",22,207,289,"Orange-crowned Warbler",55,168,796,514,"0867/a498eef39fa44ab297784ae82ac40dc5.jpg"
"a4e5c564-1e5f-4fed-9f73-b8d1becf62b6","a4e5c564-1e5f-4fed-9f73-b8d1becf62b6",885,"Perching Birds","Wood-Warblers","Wilson's Warbler",22,207,743,"Wilson's Warbler",434,174,382,365,"0885/a4e5c5641e5f4fed9f73b8d1becf62b6.jpg"
"a553ae3f-5140-4271-9000-b496fe2d4622","a553ae3f-5140-4271-9000-b496fe2d4622",756,"Perching Birds","Wood-Warblers","Common Yellowthroat",22,207,391,"Common Yellowthroat (Adult Male)",302,137,656,472,"0756/a553ae3f514042719000b496fe2d4622.jpg"
"a5ca0813-57ac-461a-a514-6d3f820ccd0c","a5ca0813-57ac-461a-a514-6d3f820ccd0c",967,"Perching Birds","Wood-Warblers","Chestnut-sided Warbler",22,207,577,"Chestnut-sided Warbler (Female/immature male)",286,176,656,389,"0967/a5ca081357ac461aa5146d3f820ccd0c.jpg"
"a61605b4-24bf-4eb4-ac75-cc057ff26a11","a61605b4-24bf-4eb4-ac75-cc057ff26a11",869,"Perching Birds","Wood-Warblers","MacGillivray's Warbler",22,207,305,"MacGillivray's Warbler",139,161,703,591,"0869/a61605b424bf4eb4ac75cc057ff26a11.jpg"
"a6389ab4-3291-4434-9b91-eeae3b04fce4","a6389ab4-3291-4434-9b91-eeae3b04fce4",884,"Perching Birds","Wood-Warblers","Canada Warbler",22,207,736,"Canada Warbler",77,191,450,731,"0884/a6389ab4329144349b91eeae3b04fce4.jpg"
"a69897c1-1310-4bae-9a51-8b29cd9543dd","a69897c1-1310-4bae-9a51-8b29cd9543dd",761,"Perching Birds","Wood-Warblers","Blackpoll Warbler",22,207,582,"Blackpoll Warbler (Breeding male)",150,198,703,406,"0761/a69897c113104bae9a518b29cd9543dd.jpg"
"a6c233af-ae3c-4ab6-904d-e0a91917582e","a6c233af-ae3c-4ab6-904d-e0a91917582e",747,"Perching Birds","Wood-Warblers","Yellow-rumped Warbler",22,207,691,"Yellow-rumped Warbler (Breeding Myrtle)",120,217,559,624,"0747/a6c233afae3c4ab6904de0a91917582e.jpg"
"a6d93a43-d134-4a91-91af-5b5d4fc3cce1","a6d93a43-d134-4a91-91af-5b5d4fc3cce1",747,"Perching Birds","Wood-Warblers","Yellow-rumped Warbler",22,207,691,"Yellow-rumped Warbler (Breeding Myrtle)",335,131,391,594,"0747/a6d93a43d1344a9191af5b5d4fc3cce1.jpg"
"a6e2b720-e921-40ef-b7cf-7100d055f3fb","a6e2b720-e921-40ef-b7cf-7100d055f3fb",963,"Perching Birds","Wood-Warblers","Common Yellowthroat",22,207,391,"Common Yellowthroat (Female/immature male)",48,45,610,547,"0963/a6e2b720e92140efb7cf7100d055f3fb.jpg"
"a709631e-3705-4725-ac40-f0d916924f08","a709631e-3705-4725-ac40-f0d916924f08",758,"Perching Birds","Wood-Warblers","Magnolia Warbler",22,207,430,"Magnolia Warbler (Breeding male)",404,231,398,406,"0758/a709631e37054725ac40f0d916924f08.jpg"
"a749dddb-69f0-44a6-acdc-2bf295cf6dcc","a749dddb-69f0-44a6-acdc-2bf295cf6dcc",867,"Perching Birds","Wood-Warblers","Orange-crowned Warbler",22,207,289,"Orange-crowned Warbler",49,143,786,492,"0867/a749dddb69f044a6acdc2bf295cf6dcc.jpg"
"a74c99e4-d9ed-42cd-9e83-8d525cb6a9a2","a74c99e4-d9ed-42cd-9e83-8d525cb6a9a2",761,"Perching Birds","Wood-Warblers","Blackpoll Warbler",22,207,582,"Blackpoll Warbler (Breeding male)",191,117,421,381,"0761/a74c99e4d9ed42cd9e838d525cb6a9a2.jpg"
"a77567e4-c81d-43af-9a11-a7e9e1a9dc8b","a77567e4-c81d-43af-9a11-a7e9e1a9dc8b",964,"Perching Birds","Wood-Warblers","American Redstart",22,207,412,"American Redstart (Female/juvenile)",6,189,884,372,"0964/a77567e4c81d43af9a11a7e9e1a9dc8b.jpg"
"a7964b0f-aee3-4b4c-9cd1-c1c998c49fef","a7964b0f-aee3-4b4c-9cd1-c1c998c49fef",757,"Perching Birds","Wood-Warblers","American Redstart",22,207,412,"American Redstart (Adult Male)",145,189,441,385,"0757/a7964b0faee34b4c9cd1c1c998c49fef.jpg"
"a8246880-fb51-43bb-b25d-905e6e0d7880","a8246880-fb51-43bb-b25d-905e6e0d7880",756,"Perching Birds","Wood-Warblers","Common Yellowthroat",22,207,391,"Common Yellowthroat (Adult Male)",32,144,600,472,"0756/a8246880fb5143bbb25d905e6e0d7880.jpg"
"a82926a3-0b43-4add-803c-d5f9ea7798ee","a82926a3-0b43-4add-803c-d5f9ea7798ee",874,"Perching Birds","Wood-Warblers","Blackburnian Warbler",22,207,564,"Blackburnian Warbler",333,202,541,487,"0874/a82926a30b434add803cd5f9ea7798ee.jpg"
"a8cbb477-19ef-45ef-8f48-9667aec40bd1","a8cbb477-19ef-45ef-8f48-9667aec40bd1",885,"Perching Birds","Wood-Warblers","Wilson's Warbler",22,207,743,"Wilson's Warbler",370,236,613,397,"0885/a8cbb47719ef45ef8f489667aec40bd1.jpg"
"a8f4698f-3267-401d-9262-a540fc083c52","a8f4698f-3267-401d-9262-a540fc083c52",963,"Perching Birds","Wood-Warblers","Common Yellowthroat",22,207,391,"Common Yellowthroat (Female/immature male)",5,23,564,553,"0963/a8f4698f3267401d9262a540fc083c52.jpg"
"a8f7b854-0010-4c7a-a8fb-b1b1dc1f1ba1","a8f7b854-0010-4c7a-a8fb-b1b1dc1f1ba1",884,"Perching Birds","Wood-Warblers","Canada Warbler",22,207,736,"Canada Warbler",239,169,434,500,"0884/a8f7b85400104c7aa8fbb1b1dc1f1ba1.jpg"
"a91bb71b-8c84-4999-8da7-f30e53ddc2a7","a91bb71b-8c84-4999-8da7-f30e53ddc2a7",757,"Perching Birds","Wood-Warblers","American Redstart",22,207,412,"American Redstart (Adult Male)",139,91,486,583,"0757/a91bb71b8c8449998da7f30e53ddc2a7.jpg"
"a940d622-200d-4df5-8896-60af56798bbe","a940d622-200d-4df5-8896-60af56798bbe",756,"Perching Birds","Wood-Warblers","Common Yellowthroat",22,207,391,"Common Yellowthroat (Adult Male)",383,228,484,420,"0756/a940d622200d4df5889660af56798bbe.jpg"
"a97cc3a7-3e6e-423e-ac87-e1d1ab280ae9","a97cc3a7-3e6e-423e-ac87-e1d1ab280ae9",760,"Perching Birds","Wood-Warblers","Chestnut-sided Warbler",22,207,577,"Chestnut-sided Warbler (Breeding male)",363,133,368,438,"0760/a97cc3a73e6e423eac87e1d1ab280ae9.jpg"
"a9bbc3a4-2acf-433f-9c04-31fcc9942d32","a9bbc3a4-2acf-433f-9c04-31fcc9942d32",798,"Perching Birds","Wood-Warblers","Yellow-rumped Warbler",22,207,691,"Yellow-rumped Warbler (Winter/juvenile Myrtle)",123,60,480,477,"0798/a9bbc3a42acf433f9c0431fcc9942d32.jpg"
"aa05d113-fc19-4756-a8eb-7878f580bc92","aa05d113-fc19-4756-a8eb-7878f580bc92",867,"Perching Birds","Wood-Warblers","Orange-crowned Warbler",22,207,289,"Orange-crowned Warbler",24,97,373,505,"0867/aa05d113fc194756a8eb7878f580bc92.jpg"
"aa4d4e7f-f3b8-43f9-95da-4a54be939b4d","aa4d4e7f-f3b8-43f9-95da-4a54be939b4d",874,"Perching Birds","Wood-Warblers","Blackburnian Warbler",22,207,564,"Blackburnian Warbler",247,99,530,664,"0874/aa4d4e7ff3b843f995da4a54be939b4d.jpg"
"aa551726-e765-4729-82aa-99d700d388ae","aa551726-e765-4729-82aa-99d700d388ae",756,"Perching Birds","Wood-Warblers","Common Yellowthroat",22,207,391,"Common Yellowthroat (Adult Male)",76,181,572,352,"0756/aa551726e765472982aa99d700d388ae.jpg"
"aa69e8de-cf3b-4d19-9232-e7d1033dc0c1","aa69e8de-cf3b-4d19-9232-e7d1033dc0c1",965,"Perching Birds","Wood-Warblers","Magnolia Warbler",22,207,430,"Magnolia Warbler (Female/immature male)",378,245,378,363,"0965/aa69e8decf3b4d199232e7d1033dc0c1.jpg"
"ab46043d-ea0f-45e8-b387-3cbbb5b17446","ab46043d-ea0f-45e8-b387-3cbbb5b17446",964,"Perching Birds","Wood-Warblers","American Redstart",22,207,412,"American Redstart (Female/juvenile)",68,188,731,385,"0964/ab46043dea0f45e8b3873cbbb5b17446.jpg"
"ab8dc075-f26d-4c89-b5cc-b7605b7f6653","ab8dc075-f26d-4c89-b5cc-b7605b7f6653",965,"Perching Birds","Wood-Warblers","Magnolia Warbler",22,207,430,"Magnolia Warbler (Female/immature male)",70,115,547,537,"0965/ab8dc075f26d4c89b5ccb7605b7f6653.jpg"
"ab9b6977-0cdc-47a2-b180-494a5be181b2","ab9b6977-0cdc-47a2-b180-494a5be181b2",883,"Perching Birds","Wood-Warblers","Black-throated Green Warbler",22,207,732,"Black-throated Green Warbler",192,89,502,528,"0883/ab9b69770cdc47a2b180494a5be181b2.jpg"
"abd8dd83-d8ee-4003-b4d2-b4045220a578","abd8dd83-d8ee-4003-b4d2-b4045220a578",886,"Perching Birds","Wood-Warblers","Yellow-breasted Chat",22,207,745,"Yellow-breasted Chat",343,180,609,374,"0886/abd8dd83d8ee4003b4d2b4045220a578.jpg"
"abe29bcb-89a8-4384-825f-acb7cfd2cf59","abe29bcb-89a8-4384-825f-acb7cfd2cf59",873,"Perching Birds","Wood-Warblers","Northern Parula",22,207,423,"Northern Parula",321,193,567,353,"0873/abe29bcb89a84384825facb7cfd2cf59.jpg"
"ac1797e4-8afc-48fe-b252-86d1defb1cca","ac1797e4-8afc-48fe-b252-86d1defb1cca",867,"Perching Birds","Wood-Warblers","Orange-crowned Warbler",22,207,289,"Orange-crowned Warbler",410,159,485,445,"0867/ac1797e48afc48feb25286d1defb1cca.jpg"
"ac598ef0-a560-45ec-951d-6827c9287083","ac598ef0-a560-45ec-951d-6827c9287083",966,"Perching Birds","Wood-Warblers","Bay-breasted Warbler",22,207,443,"Bay-breasted Warbler (Female, Nonbreeding male, Immature)",269,131,688,420,"0966/ac598ef0a56045ec951d6827c9287083.jpg"
"ac86dbfd-0442-4dec-9d10-37d7093f5a52","ac86dbfd-0442-4dec-9d10-37d7093f5a52",873,"Perching Birds","Wood-Warblers","Northern Parula",22,207,423,"Northern Parula",281,133,595,493,"0873/ac86dbfd04424dec9d1037d7093f5a52.jpg"
"ac8ad8a5-de0d-4f28-872c-4c131b10b597","ac8ad8a5-de0d-4f28-872c-4c131b10b597",876,"Perching Birds","Wood-Warblers","Palm Warbler",22,207,598,"Palm Warbler",51,67,658,504,"0876/ac8ad8a5de0d4f28872c4c131b10b597.jpg"
"acbadc39-e665-446d-b98f-ccd0ef3223d6","acbadc39-e665-446d-b98f-ccd0ef3223d6",958,"Perching Birds","Wood-Warblers","Yellow-rumped Warbler",22,207,691,"Yellow-rumped Warbler (Breeding Audubon's)",55,178,386,369,"0958/acbadc39e665446db98fccd0ef3223d6.jpg"
"acc0d2d0-94a5-43e5-a425-a0c977c16aa1","acc0d2d0-94a5-43e5-a425-a0c977c16aa1",965,"Perching Birds","Wood-Warblers","Magnolia Warbler",22,207,430,"Magnolia Warbler (Female/immature male)",201,150,813,521,"0965/acc0d2d094a543e5a425a0c977c16aa1.jpg"
"acda7aee-6b29-463f-bf01-0d64d6a6ae2b","acda7aee-6b29-463f-bf01-0d64d6a6ae2b",757,"Perching Birds","Wood-Warblers","American Redstart",22,207,412,"American Redstart (Adult Male)",81,151,763,422,"0757/acda7aee6b29463fbf010d64d6a6ae2b.jpg"
"ad593cc7-cabe-4bb7-8e14-8a447a0717b4","ad593cc7-cabe-4bb7-8e14-8a447a0717b4",862,"Perching Birds","Wood-Warblers","Northern Waterthrush",22,207,260,"Northern Waterthrush",504,75,392,497,"0862/ad593cc7cabe4bb78e148a447a0717b4.jpg"
"ad9e699d-523f-4c25-bb50-602e09f41a1d","ad9e699d-523f-4c25-bb50-602e09f41a1d",967,"Perching Birds","Wood-Warblers","Chestnut-sided Warbler",22,207,577,"Chestnut-sided Warbler (Female/immature male)",186,123,415,734,"0967/ad9e699d523f4c25bb50602e09f41a1d.jpg"
"adc02f34-ce97-4aef-850f-00519df06fd7","adc02f34-ce97-4aef-850f-00519df06fd7",881,"Perching Birds","Wood-Warblers","Townsend's Warbler",22,207,721,"Townsend's Warbler",270,130,454,461,"0881/adc02f34ce974aef850f00519df06fd7.jpg"
"adc904c5-73dd-49cc-bcc3-dd740c5e6f29","adc904c5-73dd-49cc-bcc3-dd740c5e6f29",798,"Perching Birds","Wood-Warblers","Yellow-rumped Warbler",22,207,691,"Yellow-rumped Warbler (Winter/juvenile Myrtle)",117,78,681,551,"0798/adc904c573dd49ccbcc3dd740c5e6f29.jpg"
"adf9a8f1-c40b-402b-b95b-1e85a54a7b62","adf9a8f1-c40b-402b-b95b-1e85a54a7b62",874,"Perching Birds","Wood-Warblers","Blackburnian Warbler",22,207,564,"Blackburnian Warbler",348,157,654,380,"0874/adf9a8f1c40b402bb95b1e85a54a7b62.jpg"
"ae2ff2e7-f9c6-4497-9865-db6246aac75e","ae2ff2e7-f9c6-4497-9865-db6246aac75e",798,"Perching Birds","Wood-Warblers","Yellow-rumped Warbler",22,207,691,"Yellow-rumped Warbler (Winter/juvenile Myrtle)",32,149,661,373,"0798/ae2ff2e7f9c644979865db6246aac75e.jpg"
"aebad236-1f4a-4bc2-a74d-d92b7e226316","aebad236-1f4a-4bc2-a74d-d92b7e226316",761,"Perching Birds","Wood-Warblers","Blackpoll Warbler",22,207,582,"Blackpoll Warbler (Breeding male)",278,143,596,412,"0761/aebad2361f4a4bc2a74dd92b7e226316.jpg"
"aec0b329-e68f-4a50-93ec-118cd71d0e52","aec0b329-e68f-4a50-93ec-118cd71d0e52",963,"Perching Birds","Wood-Warblers","Common Yellowthroat",22,207,391,"Common Yellowthroat (Female/immature male)",37,315,424,445,"0963/aec0b329e68f4a5093ec118cd71d0e52.jpg"
"aecfc436-296c-4206-b3e9-3d9b642045e0","aecfc436-296c-4206-b3e9-3d9b642045e0",968,"Perching Birds","Wood-Warblers","Blackpoll Warbler",22,207,582,"Blackpoll Warbler (Female/juvenile)",80,220,483,702,"0968/aecfc436296c4206b3e93d9b642045e0.jpg"
